Order_ID,Product_Name,Category,Quantity_Sold,Price,Sales_Amount,Order_Date,Region
ORD-003189,Web Development,Books,3.0,617.53,1852.59,2023-07-19,Central
ORD-003190,USB-C Cable,Electronics,2.0,224.82,449.64,2023-06-06,North
ORD-003191,Blender,Home & Kitchen,1.0,2174.78,2174.78,2024-10-26,North
ORD-003192,Sunglasses,Clothing,3.0,709.84,2129.52,2024-11-29,South
ORD-003193,Towel Set,Home & Kitchen,2.0,544.17,1088.34,2024-11-09,South
ORD-003194,Resistance Bands,Sports,2.0,422.02,844.04,2023-08-21,North
ORD-003195,Sneakers,Clothing,5.0,2115.42,10577.1,2024-06-25,East
ORD-003196,Cotton T-Shirt,Clothing,1.0,480.75,480.75,2023-07-23,South
ORD-003197,Sneakers,Clothing,2.0,1715.22,3430.44,2023-06-30,West
ORD-003198,Jump Rope,Sports,3.0,318.66,955.98,2023-09-10,Central
ORD-003199,Desk Lamp,Home & Kitchen,1.0,536.24,536.24,2023-08-29,West
ORD-003200,Web Development,Books,2.0,781.54,1563.08,2024-12-17,East
ORD-003201,Cotton T-Shirt,Clothing,1.0,495.06,495.06,2023-10-22,West
ORD-003202,Sports Shorts,Clothing,2.0,682.9,1365.8,2023-08-19,North
ORD-003203,Non-Stick Pan,Home & Kitchen,1.0,896.65,896.65,2024-04-25,East
ORD-003204,Python Programming,Books,2.0,618.25,1236.5,2024-06-07,West
ORD-003205,HD Webcam,Electronics,2.0,1055.52,2111.04,2023-07-24,East
ORD-003206,Sneakers,Clothing,3.0,2206.09,6618.27,2023-04-13,West
ORD-003207,Football,Sports,2.0,830.67,1661.34,2024-07-25,North
ORD-003208,Headphones,Electronics,1.0,1558.62,1558.62,2024-11-13,Central
ORD-003209,Storage Containers,Home & Kitchen,4.0,330.61,1322.44,2024-02-17,West
ORD-003210,Running Shoes,Clothing,2.0,2846.99,5693.98,2023-08-03,Central
ORD-003211,Running Shoes,Clothing,2.0,2505.27,5010.54,2023-06-15,West
ORD-003212,Resistance Bands,Sports,1.0,380.58,380.58,2023-09-17,Central
ORD-003213,Cricket Bat,Sports,3.0,1558.06,4674.18,2024-11-11,North
ORD-003214,Water Bottle,Home & Kitchen,2.0,327.8,655.6,2023-02-28,East
ORD-003215,Desk Lamp,Home & Kitchen,4.0,670.92,2683.68,2024-01-16,North
ORD-003216,Web Development,Books,1.0,618.21,618.21,2023-03-10,North
ORD-003217,Cloud Computing,Books,1.0,689.75,689.75,2023-10-10,East
ORD-003218,Desk Lamp,Home & Kitchen,2.0,647.91,1295.82,2024-07-26,West
ORD-003219,Air Purifier,Home & Kitchen,1.0,4356.73,4356.73,2023-01-14,West
ORD-003220,Sneakers,Clothing,1.0,2169.64,2169.64,2024-11-07,West
ORD-003221,Sunglasses,Clothing,2.0,694.31,1388.62,2024-11-03,West
ORD-003222,Python Programming,Books,4.0,611.34,2445.36,2024-01-06,West
ORD-003223,USB-C Cable,Electronics,1.0,212.16,212.16,2023-03-30,North
ORD-003224,Gym Gloves,Sports,4.0,426.68,1706.72,2023-12-04,Central
ORD-003225,Laptop Stand,Electronics,1.0,1130.01,1130.01,2024-08-29,East
ORD-003226,AI Foundations,Books,1.0,1089.94,1089.94,2023-07-09,West
ORD-003227,Power Bank 10000mAh,Electronics,1.0,806.84,806.84,2023-06-22,North
ORD-003228,Jump Rope,Sports,5.0,313.5,1567.5,2023-04-09,North
ORD-003229,Bluetooth Speaker,Electronics,1.0,1916.88,1916.88,2024-08-08,Central
ORD-003230,Water Bottle Sport,Sports,6.0,364.42,2186.52,2024-04-18,South
ORD-003231,Jump Rope,Sports,1.0,292.39,292.39,2023-08-09,Central
ORD-003232,Denim Jeans,Clothing,3.0,1176.39,3529.17,2024-09-08,South
ORD-003233,Python Programming,Books,2.0,634.12,1268.24,2024-04-16,Central
ORD-003234,Jump Rope,Sports,2.0,285.76,571.52,2024-10-26,West
ORD-003235,Formal Shirt,Clothing,2.0,788.88,1577.76,2023-07-27,West
ORD-003236,Storage Containers,Home & Kitchen,2.0,350.31,700.62,2023-07-12,West
ORD-003237,Gym Gloves,Sports,1.0,445.82,445.82,2023-07-06,North
ORD-003238,Dumbbells Set,Sports,3.0,2704.86,8114.58,2023-12-27,East
ORD-003239,SQL Handbook,Books,2.0,492.43,984.86,2023-10-17,Central
ORD-003240,Python Programming,Books,4.0,534.36,2137.44,2024-12-29,Central
ORD-003241,Statistics Book,Books,4.0,681.2,2724.8,2023-11-10,South
ORD-003242,SQL Handbook,Books,2.0,491.54,983.08,2024-08-09,South
ORD-003243,Laptop Stand,Electronics,1.0,1049.69,1049.69,2023-07-26,West
ORD-003244,Power Bank 10000mAh,Electronics,5.0,873.84,4369.2,2023-12-05,South
ORD-003245,Sunglasses,Clothing,2.0,856.32,1712.64,2023-07-23,Central
ORD-003246,Water Bottle Sport,Sports,4.0,345.27,1381.08,2024-09-23,North
ORD-003247,Gym Gloves,Sports,1.0,481.06,481.06,2023-05-21,South
ORD-003248,USB-C Cable,Electronics,1.0,169.63,169.63,2024-08-30,South
ORD-003249,HD Webcam,Electronics,1.0,1168.87,1168.87,2024-06-25,North
ORD-003250,Desk Lamp,Home & Kitchen,1.0,619.5,619.5,2023-03-22,Central
ORD-003251,Gym Gloves,Sports,2.0,562.26,1124.52,2024-09-18,South
ORD-003252,Web Development,Books,6.0,752.2,4513.2,2023-11-02,Central
ORD-003253,Desk Lamp,Home & Kitchen,1.0,650.32,650.32,2023-11-11,West
ORD-003254,Coffee Maker,Home & Kitchen,1.0,2576.58,2576.58,2024-02-10,North
ORD-003255,Football,Sports,4.0,741.11,2964.44,2024-12-23,East
ORD-003256,Desk Lamp,Home & Kitchen,2.0,666.76,1333.52,2024-08-11,South
ORD-003257,Cricket Bat,Sports,1.0,1540.97,1540.97,2023-05-30,East
ORD-003258,Sunglasses,Clothing,1.0,,839.51,2023-08-12,East
ORD-003259,Resistance Bands,Sports,4.0,351.55,1406.2,2023-04-13,North
ORD-003260,Jump Rope,Sports,2.0,269.7,539.4,2023-05-13,Central
ORD-003261,Headphones,Electronics,3.0,1658.23,4974.69,2023-12-01,South
ORD-003262,Water Bottle,Home & Kitchen,1.0,325.94,325.94,2024-01-15,North
ORD-003263,Cotton T-Shirt,Clothing,1.0,469.33,469.33,2023-09-08,East
ORD-003264,Water Bottle,Home & Kitchen,1.0,308.95,308.95,2023-03-07,East
ORD-003265,HD Webcam,Electronics,1.0,1300.36,1300.36,2023-12-31,North
ORD-003266,AI Foundations,Books,1.0,1007.62,1007.62,2024-02-07,East
ORD-003267,Sports Shorts,Clothing,2.0,736.23,1472.46,2024-08-19,East
ORD-003268,Laptop Stand,Electronics,1.0,1136.13,1136.13,2023-03-22,Central
ORD-003269,Blender,Home & Kitchen,1.0,1761.92,1761.92,2024-07-19,South
ORD-003270,Web Development,Books,1.0,790.12,790.12,2023-03-28,East
ORD-003271,Bluetooth Speaker,Electronics,2.0,1632.87,3265.74,2023-10-31,South
ORD-003272,Cotton T-Shirt,Clothing,4.0,492.64,1970.56,2023-09-12,North
ORD-003273,Web Development,Books,2.0,657.32,1314.64,2024-11-02,West
ORD-003274,Water Bottle Sport,Sports,1.0,367.3,367.3,2024-05-31,West
ORD-003275,Yoga Mat,Sports,2.0,1007.31,2014.62,2023-02-03,
ORD-003276,Air Purifier,Home & Kitchen,1.0,4821.18,4821.18,2024-08-05,East
ORD-003277,HD Webcam,Electronics,1.0,1258.56,1258.56,2024-10-31,East
ORD-003278,Coffee Maker,Home & Kitchen,1.0,2869.01,2869.01,2024-04-21,South
ORD-003279,Non-Stick Pan,Home & Kitchen,4.0,869.46,3477.84,2023-06-08,West
ORD-003280,HD Webcam,Electronics,1.0,1239.42,1239.42,2023-06-15,South
ORD-003281,AI Foundations,Books,1.0,950.08,950.08,2023-07-05,Central
ORD-003282,Winter Jacket,Clothing,2.0,4017.57,8035.14,2023-07-25,East
ORD-003283,Cotton T-Shirt,Clothing,1.0,473.58,473.58,2023-05-20,East
ORD-003284,Bluetooth Speaker,Electronics,1.0,1654.05,1654.05,2023-07-29,North
ORD-003285,Water Bottle,Home & Kitchen,5.0,320.0,1600.0,2024-04-24,North
ORD-003286,Cloud Computing,Books,1.0,639.06,639.06,2024-01-09,Central
ORD-003287,Sunglasses,Clothing,1.0,859.14,859.14,2024-09-16,South
ORD-003288,HD Webcam,Electronics,1.0,1095.82,1095.82,2023-10-12,North
ORD-003289,Winter Jacket,Clothing,2.0,3245.3,6490.6,2024-08-18,East
ORD-003290,Cotton T-Shirt,Clothing,5.0,561.56,2807.8,2023-08-10,West
ORD-003291,HD Webcam,Electronics,1.0,1044.52,1044.52,2024-07-07,Central
ORD-003292,Yoga Mat,Sports,1.0,808.12,808.12,2023-04-04,North
ORD-003293,Formal Shirt,Clothing,3.0,779.92,2339.76,2023-02-23,West
ORD-003294,SQL Handbook,Books,5.0,493.4,2467.0,2024-11-07,West
ORD-003295,Headphones,Electronics,2.0,1497.84,2995.68,2024-10-19,West
ORD-003296,Data Science Guide,Books,2.0,823.14,1646.28,2024-09-29,Central
ORD-003297,Non-Stick Pan,Home & Kitchen,3.0,808.98,2426.94,2024-01-31,East
ORD-003298,Machine Learning,Books,2.0,804.16,1608.32,2024-11-24,East
ORD-003299,HD Webcam,Electronics,1.0,1034.44,1034.44,2023-06-09,Central
ORD-003300,Water Bottle,Home & Kitchen,3.0,279.42,838.26,2024-02-08,South
ORD-003301,Cricket Bat,Sports,2.0,1556.2,3112.4,2023-09-11,East
ORD-003302,HD Webcam,Electronics,1.0,1050.94,1050.94,2023-04-13,North
ORD-003303,Jump Rope,Sports,4.0,316.66,1266.64,2024-06-09,Central
ORD-003304,Water Bottle Sport,Sports,5.0,392.59,1962.95,2024-09-20,Central
ORD-003305,Headphones,Electronics,5.0,1493.13,7465.65,2023-02-20,West
ORD-003306,Running Shoes,Clothing,2.0,2852.58,5705.16,2023-12-27,East
ORD-003307,Air Purifier,Home & Kitchen,1.0,5577.51,5577.51,2024-09-04,West
ORD-003308,Data Science Guide,Books,2.0,896.15,1792.3,2023-06-26,Central
ORD-003309,Desk Lamp,Home & Kitchen,2.0,541.82,1083.64,2023-08-14,North
ORD-003310,Air Purifier,Home & Kitchen,1.0,4513.32,4513.32,2023-05-28,
ORD-003311,Water Bottle,Home & Kitchen,4.0,320.53,1282.12,2023-07-16,North
ORD-003312,Football,Sports,2.0,749.72,1499.44,2023-07-27,South
ORD-003313,Power Bank 10000mAh,Electronics,1.0,898.76,898.76,2024-05-29,East
ORD-003314,Non-Stick Pan,Home & Kitchen,1.0,871.97,871.97,2023-10-05,North
ORD-003315,Water Bottle,Home & Kitchen,4.0,260.55,1042.2,2024-06-03,West
ORD-003316,Desk Lamp,Home & Kitchen,7.0,555.4,3887.8,2024-11-29,West
ORD-003317,Sneakers,Clothing,1.0,1824.61,1824.61,2024-03-13,Central
ORD-003318,Gym Gloves,Sports,2.0,451.84,903.68,2024-02-29,Central
ORD-003319,AI Foundations,Books,1.0,956.65,956.65,2023-06-24,North
ORD-003320,Data Science Guide,Books,1.0,699.22,699.22,2024-02-13,West
ORD-003321,Cotton T-Shirt,Clothing,3.0,532.7,1598.1,2024-10-31,North
ORD-003322,Resistance Bands,Sports,1.0,449.76,449.76,2023-04-30,Central
ORD-003323,Web Development,Books,1.0,660.78,660.78,2023-02-13,West
ORD-003324,Water Bottle Sport,Sports,4.0,345.15,1380.6,2023-08-27,West
ORD-003325,Sneakers,Clothing,3.0,2132.57,6397.71,2023-06-26,West
ORD-003326,Cotton T-Shirt,Clothing,3.0,474.33,1422.99,2024-03-17,South
ORD-003327,Yoga Mat,Sports,5.0,855.75,4278.75,2024-10-23,North
ORD-003328,Bluetooth Speaker,Electronics,3.0,1989.72,5969.16,2024-11-01,North
ORD-003329,Football,Sports,6.0,694.55,4167.3,2024-12-22,West
ORD-003330,Running Shoes,Clothing,1.0,2253.77,2253.77,2023-04-07,North
ORD-003331,Coffee Maker,Home & Kitchen,1.0,2239.34,2239.34,2024-12-29,South
ORD-003332,Cloud Computing,Books,2.0,638.55,1277.1,2024-02-16,West
ORD-003333,USB-C Cable,Electronics,1.0,172.64,172.64,2023-09-26,South
ORD-003334,Air Purifier,Home & Kitchen,1.0,5440.83,5440.83,2024-11-20,North
ORD-003335,Jump Rope,Sports,5.0,297.25,1486.25,2024-03-28,West
ORD-003336,Gym Gloves,Sports,1.0,466.33,466.33,2024-02-02,Central
ORD-003337,Coffee Maker,Home & Kitchen,1.0,2221.09,2221.09,2024-09-02,
ORD-003338,Denim Jeans,Clothing,2.0,1466.63,2933.26,2024-09-17,West
ORD-003339,Denim Jeans,Clothing,1.0,1223.26,1223.26,2023-07-17,North
ORD-003340,Air Purifier,Home & Kitchen,1.0,4574.52,4574.52,2024-09-18,Central
ORD-003341,Towel Set,Home & Kitchen,3.0,611.28,1833.84,2024-06-07,Central
ORD-003342,USB Keyboard,Electronics,3.0,639.57,1918.71,2024-04-27,West
ORD-003343,SQL Handbook,Books,1.0,438.6,438.6,2024-08-12,North
ORD-003344,Denim Jeans,Clothing,1.0,1189.63,1189.63,2024-07-16,South
ORD-003345,Python Programming,Books,4.0,636.06,2544.24,2024-12-05,North
ORD-003346,Desk Lamp,Home & Kitchen,1.0,543.9,543.9,2023-06-15,South
ORD-003347,Wireless Mouse,Electronics,2.0,426.6,853.2,2023-11-26,North
ORD-003348,Winter Jacket,Clothing,1.0,3955.95,3955.95,2024-07-17,
ORD-003349,Sneakers,Clothing,2.0,2165.93,4331.86,2024-09-22,West
ORD-003350,Wireless Mouse,Electronics,1.0,476.66,476.66,2024-04-06,North
ORD-003351,Statistics Book,Books,1.0,586.17,586.17,2023-09-07,East
ORD-003352,Sneakers,Clothing,2.0,2274.71,4549.42,2024-11-20,North
ORD-003353,Statistics Book,Books,1.0,675.28,675.28,2023-03-27,Central
ORD-003354,Water Bottle Sport,Sports,2.0,307.62,615.24,2023-07-01,South
ORD-003355,Coffee Maker,Home & Kitchen,1.0,2266.5,2266.5,2023-01-01,West
ORD-003356,Winter Jacket,Clothing,1.0,3134.08,3134.08,2023-08-20,West
ORD-003357,Football,Sports,3.0,789.67,2369.01,2023-12-24,East
ORD-003358,Headphones,Electronics,5.0,1618.91,8094.55,2023-11-30,Central
ORD-003359,Laptop Stand,Electronics,1.0,966.34,966.34,2024-05-08,North
ORD-003360,Air Purifier,Home & Kitchen,1.0,5650.37,5650.37,2023-01-07,East
ORD-003361,Desk Lamp,Home & Kitchen,6.0,593.09,3558.54,2023-03-18,South
ORD-003362,Data Science Guide,Books,1.0,845.69,845.69,2024-04-16,South
ORD-003363,Water Bottle Sport,Sports,3.0,364.0,1092.0,2024-08-16,East
ORD-003364,Blender,Home & Kitchen,1.0,2032.55,2032.55,2024-11-07,North
ORD-003365,Sneakers,Clothing,1.0,2270.87,2270.87,2024-01-21,South
ORD-003366,Machine Learning,Books,1.0,919.16,919.16,2024-09-18,North
ORD-003367,Towel Set,Home & Kitchen,2.0,600.3,1200.6,2023-07-29,East
ORD-003368,Sports Shorts,Clothing,1.0,651.36,651.36,2023-11-30,South
ORD-003369,Headphones,Electronics,4.0,1535.7,6142.8,2023-11-02,East
ORD-003370,SQL Handbook,Books,3.0,538.65,1615.95,2024-10-04,South
ORD-003371,Resistance Bands,Sports,3.0,407.87,1223.61,2023-03-06,South
ORD-003372,Wireless Mouse,Electronics,4.0,444.23,1776.92,2024-07-20,West
ORD-003373,SQL Handbook,Books,1.0,516.64,516.64,2024-07-26,East
ORD-003374,SQL Handbook,Books,3.0,453.12,1359.36,2023-03-19,East
ORD-003375,Resistance Bands,Sports,4.0,368.18,1472.72,2023-04-26,West
ORD-003376,Gym Gloves,Sports,5.0,511.2,2556.0,2023-07-31,West
ORD-003377,Laptop Stand,Electronics,1.0,1111.12,1111.12,2023-10-27,South
ORD-003378,Non-Stick Pan,Home & Kitchen,1.0,832.56,832.56,2024-09-11,West
ORD-003379,USB-C Cable,Electronics,1.0,222.14,222.14,2023-06-25,North
ORD-003380,Machine Learning,Books,1.0,872.09,872.09,2024-04-14,East
ORD-003381,Wireless Mouse,Electronics,4.0,454.68,1818.72,2024-07-11,South
ORD-003382,Dumbbells Set,Sports,1.0,2781.83,2781.83,2023-08-15,East
ORD-003383,Cotton T-Shirt,Clothing,7.0,523.96,3667.72,2023-12-04,East
ORD-003384,Sunglasses,Clothing,1.0,857.37,857.37,2023-09-26,North
ORD-003385,Water Bottle,Home & Kitchen,1.0,337.16,337.16,2023-08-31,South
ORD-003386,Non-Stick Pan,Home & Kitchen,1.0,690.16,690.16,2023-02-18,South
ORD-003387,Statistics Book,Books,2.0,720.93,1441.86,2023-04-15,East
ORD-003388,Cotton T-Shirt,Clothing,1.0,438.68,438.68,2024-01-02,South
ORD-003389,Football,Sports,1.0,838.54,838.54,2024-03-24,Central
ORD-003390,Water Bottle,Home & Kitchen,4.0,299.24,1196.96,2024-04-04,East
ORD-003391,USB Keyboard,Electronics,1.0,633.32,633.32,2024-06-27,West
ORD-003392,Wireless Mouse,Electronics,2.0,410.05,820.1,2023-04-26,South
ORD-003393,Wireless Mouse,Electronics,2.0,422.41,844.82,2023-08-25,Central
ORD-003394,Air Purifier,Home & Kitchen,1.0,4314.04,4314.04,2024-09-07,East
ORD-003395,Water Bottle,Home & Kitchen,2.0,290.11,580.22,2024-07-26,Central
ORD-003396,Formal Shirt,Clothing,3.0,976.51,2929.53,2023-02-09,North
ORD-003397,Blender,Home & Kitchen,1.0,2111.07,2111.07,2024-09-17,North
ORD-003398,Machine Learning,Books,1.0,812.91,812.91,2023-07-08,East
ORD-003399,Desk Lamp,Home & Kitchen,1.0,625.51,625.51,2023-08-09,South
ORD-003400,Power Bank 10000mAh,Electronics,1.0,1007.09,1007.09,2024-05-25,South
ORD-003401,Blender,Home & Kitchen,2.0,1956.42,3912.84,2024-01-17,South
ORD-003402,Bluetooth Speaker,Electronics,1.0,1533.3,1533.3,2024-07-01,West
ORD-003403,Formal Shirt,Clothing,5.0,822.99,4114.95,2023-12-08,North
ORD-003404,Yoga Mat,Sports,4.0,870.52,3482.08,2023-01-04,West
ORD-003405,USB Keyboard,Electronics,2.0,704.37,1408.74,2024-04-28,North
ORD-003406,Cloud Computing,Books,1.0,697.48,697.48,2023-06-10,West
ORD-003407,Sports Shorts,Clothing,2.0,735.72,1471.44,2024-07-23,East
ORD-003408,Running Shoes,Clothing,1.0,2251.83,2251.83,2024-08-21,West
ORD-003409,Sports Shorts,Clothing,2.0,799.13,1598.26,2023-04-14,South
ORD-003410,Coffee Maker,Home & Kitchen,1.0,2376.04,2376.04,2024-04-04,North
ORD-003411,USB-C Cable,Electronics,2.0,184.57,369.14,2023-11-12,East
ORD-003412,Towel Set,Home & Kitchen,1.0,623.91,623.91,2023-08-24,South
ORD-003413,Formal Shirt,Clothing,3.0,961.52,2884.56,2024-03-24,Central
ORD-003414,Coffee Maker,Home & Kitchen,1.0,2559.41,2559.41,2024-04-17,West
ORD-003415,Jump Rope,Sports,2.0,330.16,660.32,2023-07-24,East
ORD-003416,USB-C Cable,Electronics,2.0,201.05,402.1,2023-08-25,North
ORD-003417,Bluetooth Speaker,Electronics,2.0,1955.26,3910.52,2024-03-07,West
ORD-003418,Running Shoes,Clothing,1.0,2508.73,2508.73,2024-03-13,East
ORD-003419,Denim Jeans,Clothing,7.0,1291.17,9038.19,2023-12-28,East
ORD-003420,Power Bank 10000mAh,Electronics,3.0,849.37,2548.11,2024-07-22,North
ORD-003421,Denim Jeans,Clothing,5.0,1263.38,6316.9,2024-03-31,West
ORD-003422,Sports Shorts,Clothing,1.0,763.12,763.12,2023-08-20,East
ORD-003423,USB Keyboard,Electronics,2.0,645.78,1291.56,2023-12-31,South
ORD-003424,Cloud Computing,Books,2.0,736.12,1472.24,2023-03-31,South
ORD-003425,Sneakers,Clothing,1.0,2291.02,2291.02,2024-08-25,North
ORD-003426,Machine Learning,Books,1.0,833.45,833.45,2024-08-24,South
ORD-003427,SQL Handbook,Books,2.0,512.11,1024.22,2023-12-16,East
ORD-003428,Wireless Mouse,Electronics,1.0,462.9,462.9,2023-04-25,South
ORD-003429,Cotton T-Shirt,Clothing,5.0,548.8,2744.0,2024-06-28,West
ORD-003430,Air Purifier,Home & Kitchen,1.0,5059.44,5059.44,2023-04-08,South
ORD-003431,Resistance Bands,Sports,3.0,374.44,1123.32,2023-10-22,South
ORD-003432,Resistance Bands,Sports,1.0,446.99,446.99,2024-09-26,West
ORD-003433,AI Foundations,Books,1.0,1122.13,1122.13,2024-03-24,South
ORD-003434,AI Foundations,Books,1.0,953.6,953.6,2024-10-12,
ORD-003435,Dumbbells Set,Sports,1.0,2231.7,2231.7,2024-08-29,South
ORD-003436,Jump Rope,Sports,1.0,334.63,334.63,2024-07-05,West
ORD-003437,HD Webcam,Electronics,1.0,1087.51,1087.51,2023-11-03,East
ORD-003438,Data Science Guide,Books,2.0,757.81,1515.62,2024-04-18,East
ORD-003439,Storage Containers,Home & Kitchen,5.0,379.35,1896.75,2023-12-03,West
ORD-003440,Sneakers,Clothing,2.0,1795.03,3590.06,2024-05-23,Central
ORD-003441,Dumbbells Set,Sports,2.0,2287.31,4574.62,2023-03-26,North
ORD-003442,Gym Gloves,Sports,3.0,,1323.69,2024-03-20,North
ORD-003443,Sunglasses,Clothing,3.0,905.73,2717.19,2024-07-05,South
ORD-003444,Wireless Mouse,Electronics,1.0,499.47,499.47,2024-09-24,West
ORD-003445,Cricket Bat,Sports,1.0,1533.67,1533.67,2023-04-18,South
ORD-003446,Sneakers,Clothing,1.0,1831.69,1831.69,2024-03-09,West
ORD-003447,USB-C Cable,Electronics,1.0,170.38,170.38,2024-05-31,West
ORD-003448,USB-C Cable,Electronics,1.0,192.71,192.71,2023-07-19,West
ORD-003449,USB Keyboard,Electronics,2.0,666.48,1332.96,2024-08-12,North
ORD-003450,Cricket Bat,Sports,3.0,1412.38,4237.14,2024-08-10,West
ORD-003451,Blender,Home & Kitchen,1.0,1857.18,1857.18,2023-05-05,East
ORD-003452,Gym Gloves,Sports,4.0,552.23,2208.92,2024-07-01,West
ORD-003453,Power Bank 10000mAh,Electronics,3.0,800.73,2402.19,2023-12-02,North
ORD-003454,Web Development,Books,4.0,666.13,2664.52,2024-02-15,West
ORD-003455,Jump Rope,Sports,1.0,290.21,290.21,2023-07-30,Central
ORD-003456,Bluetooth Speaker,Electronics,1.0,1919.14,1919.14,2024-12-07,South
ORD-003457,Winter Jacket,Clothing,1.0,3623.58,3623.58,2023-12-28,West
ORD-003458,Blender,Home & Kitchen,1.0,1974.7,1974.7,2024-03-16,South
ORD-003459,Denim Jeans,Clothing,2.0,1254.51,2509.02,2024-10-28,South
ORD-003460,Jump Rope,Sports,1.0,285.25,285.25,2024-08-04,Central
ORD-003461,Laptop Stand,Electronics,1.0,1250.65,1250.65,2023-10-25,East
ORD-003462,Winter Jacket,Clothing,1.0,3453.8,3453.8,2024-04-27,Central
ORD-003463,Water Bottle Sport,Sports,3.0,297.14,891.42,2024-10-27,Central
ORD-003464,Air Purifier,Home & Kitchen,1.0,5459.76,5459.76,2024-06-17,South
ORD-003465,Data Science Guide,Books,2.0,828.59,1657.18,2023-02-05,West
ORD-003466,Desk Lamp,Home & Kitchen,3.0,656.17,1968.51,2023-12-09,Central
ORD-003467,SQL Handbook,Books,2.0,568.36,1136.72,2023-02-13,North
ORD-003468,Yoga Mat,Sports,1.0,821.86,821.86,2023-05-19,South
ORD-003469,Statistics Book,Books,1.0,733.43,733.43,2023-08-02,East
ORD-003470,Power Bank 10000mAh,Electronics,1.0,837.13,837.13,2024-10-10,North
ORD-003471,Football,Sports,3.0,729.83,2189.49,2024-08-29,North
ORD-003472,Python Programming,Books,2.0,555.89,1111.78,2024-03-04,West
ORD-003473,Yoga Mat,Sports,1.0,900.53,900.53,2024-08-06,West
ORD-003474,Towel Set,Home & Kitchen,1.0,644.72,644.72,2023-10-04,South
ORD-003475,Sports Shorts,Clothing,5.0,689.29,3446.45,2024-07-04,West
ORD-003476,Headphones,Electronics,1.0,1284.57,1284.57,2023-09-30,Central
ORD-003477,Dumbbells Set,Sports,1.0,2753.26,2753.26,2023-04-19,West
ORD-003478,Bluetooth Speaker,Electronics,2.0,1848.95,3697.9,2023-11-09,West
ORD-003479,Headphones,Electronics,2.0,1474.43,2948.86,2023-07-30,West
ORD-003480,Football,Sports,1.0,747.22,747.22,2023-08-28,East
ORD-003481,Power Bank 10000mAh,Electronics,1.0,766.42,766.42,2023-04-07,North
ORD-003482,USB-C Cable,Electronics,2.0,207.17,414.34,2023-07-17,South
ORD-003483,HD Webcam,Electronics,1.0,1067.97,1067.97,2024-07-12,South
ORD-003484,Cotton T-Shirt,Clothing,1.0,551.0,551.0,2023-09-26,Central
ORD-003485,Denim Jeans,Clothing,2.0,1358.38,2716.76,2024-09-17,East
ORD-003486,Cotton T-Shirt,Clothing,2.0,434.07,868.14,2023-10-02,North
ORD-003487,SQL Handbook,Books,3.0,448.04,1344.12,2023-04-13,South
ORD-003488,Denim Jeans,Clothing,1.0,1382.62,1382.62,2023-03-02,South
ORD-003489,Running Shoes,Clothing,1.0,2473.22,2473.22,2023-10-11,East
ORD-003490,Jump Rope,Sports,4.0,342.32,1369.28,2023-06-04,Central
ORD-003491,Water Bottle Sport,Sports,3.0,335.72,1007.16,2023-07-29,
ORD-003492,Air Purifier,Home & Kitchen,1.0,4646.59,4646.59,2023-07-09,Central
ORD-003493,Running Shoes,Clothing,1.0,2524.17,2524.17,2024-03-05,East
ORD-003494,Bluetooth Speaker,Electronics,2.0,1763.08,3526.16,2023-11-09,West
ORD-003495,Cotton T-Shirt,Clothing,3.0,505.91,1517.73,2024-05-01,South
ORD-003496,Cotton T-Shirt,Clothing,3.0,428.91,1286.73,2023-06-05,South
ORD-003497,Sneakers,Clothing,2.0,1741.18,3482.36,2024-02-29,South
ORD-003498,Python Programming,Books,2.0,594.65,1189.3,2023-01-11,South
ORD-003499,USB Keyboard,Electronics,1.0,617.54,617.54,2024-05-21,West
ORD-003500,Wireless Mouse,Electronics,1.0,444.8,444.8,2024-04-17,North
ORD-003501,Headphones,Electronics,2.0,1324.12,2648.24,2023-06-25,East
ORD-003502,Python Programming,Books,2.0,522.73,1045.46,2024-06-05,South
